,case_id,court_id,court_name,date_of_birth,start_date,end_date,money_amount_requested,person_answering_to_case,legal_entity_answering_to_case,person_started_the_case,legal_entity_started_the_case,court_meetings_set,court_meetings_happened,admin_penalty,lives_abroad,not_subject_to_duty,duration_m,region,city_Aizkraukles,city_Al?ksnes,city_Bauskas,city_C?su,city_Daugavpils,city_Dobeles,city_Gulbenes,city_Jelgavas,city_J?kabpils,city_Kuld?gas,city_Kurzemes,city_Liep?jas,city_Limbau,city_Madonas,city_Ogres,city_R?zeknes,city_R?gas,city_Saldus,city_Talsu,city_Tukuma,city_Valkas,city_Valmieras,city_Ventspils,judge_age,reciept_procedure_case_join,reciept_procedure_case_split,reciept_procedure_court_belonging,reciept_procedure_first,reciept_procedure_quick,reciept_procedure_ruling_cancel,money_amount_req_less_2,money_amount_req_zero,p_to_p_dummy,p_to_b_dummy,b_to_b_dummy,b_to_p_dummy,b_and_p_other_dummy,case_matter_contract_breach,case_matter_insurance,case_matter_loan_recovery,case_matter_loss_recovery,case_matter_money_recovery,case_matter_other,case_matter_pay_recovery,case_matter_property,case_matter_rent,case_matter_support,court_aizkraukles_rajona_tiesa,court_al?ksnes_rajona_tiesa,court_bauskas_rajona_tiesa,court_c?su_rajona_tiesa,court_daugavpils_tiesa,court_dobeles_rajona_tiesa,court_gulbenes_rajona_tiesa,court_jelgavas_tiesa,court_j?kabpils_rajona_tiesa,court_kuld?gas_rajona_tiesa,court_kurzemes_rajona_tiesa,court_liep?jas_tiesa,court_limbau_rajona_tiesa,court_madonas_rajona_tiesa,court_ogres_rajona_tiesa,court_r?zeknes_tiesa,court_r?gas_pils?tas_kurzemes_rajona_tiesa,court_r?gas_pils?tas_latgales_priekšpils?tas_tiesa,court_r?gas_pils?tas_p?rdaugavas_tiesa,court_r?gas_pils?tas_vidzemes_priekšpils?tas_tiesa,court_r?gas_pils?tas_zemgales_priekšpils?tas_tiesa,court_r?gas_pils?tas_zieme?u_rajona_tiesa,court_r?gas_rajona_tiesa,court_r?gas_rajona_tiesa_j?rmalas_tiesu_nams,court_saldus_rajona_tiesa,court_talsu_rajona_tiesa,court_tukuma_rajona_tiesa,court_valkas_rajona_tiesa,court_valmieras_rajona_tiesa,court_ventspils_tiesa,loadiness_of_court,not_subject_to_duty_not_zero,persons_and_compnies_answering,lives_abroad_over_persons_and_companies_answering
8397,2063034,273,R?gas rajona tiesa J?rmalas tiesu nams,280766,8/24/2017,11/13/2017,8395.78,2,0,1,0,0,0,0,0,0,2.661245611,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,51,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,625,0,2,0
8398,2031440,22,Daugavpils tiesa,121166,5/26/2017,12/7/2017,1371.8,0,1,1,0,2,0,0,0,0,6.406702396,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,863,0,1,0
8399,2014886,5,C?su rajona tiesa,210652,4/11/2017,6/13/2017,309.92,1,0,0,1,0,0,0,0,0,2.069857697,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,1,0
8400,2066922,8,J?kabpils rajona tiesa,191060,9/4/2017,11/14/2017,654.67,1,0,0,1,0,0,0,0,0,2.33269677,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,0,1,0
8401,1960749,38,Talsu rajona tiesa,240462,3/13/2017,5/9/2017,714.6,1,0,0,1,0,0,0,0,0,1.872728393,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,55,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,192,0,1,0
8402,1936077,28,R?zeknes tiesa,270766,12/2/2016,3/23/2017,271.5,1,0,0,1,0,0,0,0,0,3.646892133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,0,1,0
8403,1924773,273,R?gas rajona tiesa J?rmalas tiesu nams,170470,7/29/2016,3/24/2017,487.79,1,0,0,1,0,0,0,0,0,7.819462412,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,625,0,1,0
8404,2001304,6,Dobeles rajona tiesa,190570,3/10/2017,12/12/2017,55784.54,0,1,0,1,3,1,0,0,0,9.100802891,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,0,1,0
8405,1916235,23,Jelgavas tiesa,30872,7/5/2016,2/9/2017,300.1,1,0,0,1,0,0,0,0,0,7.195219614,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586,0,1,0
8406,1971777,34,R?gas pils?tas Zieme?u rajona tiesa,121264,12/15/2016,4/27/2017,1407.53,1,0,0,1,0,0,0,0,0,4.369699583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,53,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,683,0,1,0
8407,1965106,27,Liep?jas tiesa,60669,2/1/2017,5/2/2017,752.19,1,0,0,1,0,0,0,0,0,2.956939568,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618,0,1,0
8408,1948672,8,J?kabpils rajona tiesa,70268,10/10/2016,6/6/2017,5466.66,1,0,0,1,2,1,0,0,0,7.852317296,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,0,1,0
8409,1901066,34,R?gas pils?tas Zieme?u rajona tiesa,280377,5/25/2016,2/20/2017,638.94,0,1,0,1,0,0,0,0,0,8.903673587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,683,0,1,0
8410,1994781,28,R?zeknes tiesa,270766,6/12/2017,11/13/2017,710.85,1,0,0,1,0,0,0,0,0,5.059652149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,0,1,0
8411,1663430,32,R?gas pils?tas Vidzemes priekšpils?tas tiesa,50767,7/24/2014,5/10/2017,1262.44,1,0,0,1,7,0,0,0,0,33.54483665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1786,0,1,0
8412,1953348,26,R?gas pils?tas Latgales priekšpils?tas tiesa,290878,10/24/2016,3/3/2017,593.79,1,0,0,1,0,0,0,0,0,4.271134931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,39,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1629,0,1,0
8413,2039055,31,Ventspils tiesa,50174,6/14/2017,8/29/2017,534.74,1,0,0,1,0,0,0,0,0,2.49697119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,466,0,1,0
8414,1907124,29,R?gas rajona tiesa,250778,6/9/2016,4/11/2017,7808.79,1,0,0,1,2,1,0,0,0,10.05359453,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,39,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,803,0,1,0
8415,2073206,4,Bauskas rajona tiesa,221265,9/22/2017,12/14/2017,1591.21,1,0,0,1,0,0,0,0,0,2.726955379,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0,1,0
8416,2009495,279,R?gas pils?tas P?rdaugavas tiesa,280468,3/31/2017,11/13/2017,64.73,1,0,0,1,2,1,0,0,0,7.458058687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,49,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1250,0,1,0
8417,1978287,32,R?gas pils?tas Vidzemes priekšpils?tas tiesa,170969,1/4/2017,2/17/2017,1254,0,1,0,1,0,0,0,0,0,1.4456149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,48,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1786,0,1,0
8418,1891016,7,Gulbenes rajona tiesa,90576,9/16/2016,10/9/2017,775.93,1,0,0,1,0,0,0,0,0,12.74769502,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,1,0
8419,1954220,29,R?gas rajona tiesa,300962,10/26/2016,2/1/2017,3725.8,1,0,0,1,1,0,0,0,0,3.21977864,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,55,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,803,0,1,0
8420,1973429,279,R?gas pils?tas P?rdaugavas tiesa,261075,1/31/2017,12/14/2017,498.98,2,0,0,1,2,1,0,0,0,10.41499825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,42,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1250,0,2,0
8421,1967651,22,Daugavpils tiesa,110663,12/2/2016,3/27/2017,3391.94,1,0,0,2,2,1,0,0,0,3.77831167,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,863,0,1,0
8422,2075171,22,Daugavpils tiesa,80270,9/28/2017,12/18/2017,1437.13,1,0,0,1,0,0,0,0,0,2.661245611,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,863,0,1,0
8423,2042677,279,R?gas pils?tas P?rdaugavas tiesa,220675,6/22/2017,12/12/2017,393.42,1,0,0,1,3,1,0,0,0,5.683894947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,42,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1250,0,1,0
8424,1902027,28,R?zeknes tiesa,110380,10/17/2016,4/25/2017,238.21,1,0,0,1,0,0,0,0,0,6.242427976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,37,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,0,1,0
8425,1940049,26,R?gas pils?tas Latgales priekšpils?tas tiesa,130279,9/14/2016,1/27/2017,1297.7,1,0,0,1,0,0,0,0,0,4.435409351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,38,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1629,0,1,0
8426,2032046,23,Jelgavas tiesa,110570,5/29/2017,8/16/2017,108.94,1,0,0,1,0,0,0,0,0,2.595535843,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586,0,1,0
8427,1972959,26,R?gas pils?tas Latgales priekšpils?tas tiesa,160463,12/19/2016,10/13/2017,686.35,1,0,0,1,0,0,0,0,0,9.790755457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,54,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1629,0,1,0
8428,1900994,32,R?gas pils?tas Vidzemes priekšpils?tas tiesa,180678,5/24/2016,5/3/2017,418.96,1,0,0,1,0,0,0,0,0,11.30208012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,39,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1786,0,1,0
8429,1946796,26,R?gas pils?tas Latgales priekšpils?tas tiesa,160463,10/4/2016,2/3/2017,795.75,1,0,0,1,0,0,0,0,0,4.008295858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,54,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1629,0,1,0
8430,1998828,29,R?gas rajona tiesa,280766,3/6/2017,5/25/2017,754.05,1,0,0,1,0,0,0,0,0,2.628390727,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,51,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,803,0,1,0
8431,1955147,32,R?gas pils?tas Vidzemes priekšpils?tas tiesa,150678,10/28/2016,3/21/2017,350.87,1,0,0,2,0,0,0,0,0,4.731103308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,39,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1786,0,1,0
8432,1913295,32,R?gas pils?tas Vidzemes priekšpils?tas tiesa,151274,6/28/2016,4/11/2017,442.81,1,0,0,1,2,1,0,0,0,9.429351732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,43,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1786,0,1,0
8433,1970288,2,Al?ksnes rajona tiesa,101173,3/22/2017,5/15/2017,2278.76,1,0,0,1,0,0,0,0,0,1.774163741,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,1,0
8434,2023547,273,R?gas rajona tiesa J?rmalas tiesu nams,50160,5/8/2017,7/18/2017,4210.06,0,1,0,1,2,1,0,0,0,2.33269677,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,57,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,625,0,1,0
8435,2048590,22,Daugavpils tiesa,91071,7/11/2017,10/26/2017,6384.6,1,0,0,1,2,0,0,0,0,3.515472597,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,863,0,1,0
8436,2066842,32,R?gas pils?tas Vidzemes priekšpils?tas tiesa,220177,9/4/2017,10/20/2017,1267.81,1,0,0,1,0,0,0,0,0,1.511324668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1786,0,1,0
8437,2068891,26,R?gas pils?tas Latgales priekšpils?tas tiesa,160766,9/8/2017,11/30/2017,10000,1,0,1,0,1,0,0,0,0,2.726955379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,51,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1629,0,1,0
8438,1929275,5,C?su rajona tiesa,90763,8/15/2016,1/13/2017,1729.31,0,1,0,1,0,0,0,0,0,4.961087497,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,1,0
8439,1937401,2,Al?ksnes rajona tiesa,101173,11/17/2016,1/12/2017,301.19,0,1,0,1,1,0,0,0,0,1.839873509,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,1,0
8440,1992932,29,R?gas rajona tiesa,300962,2/16/2017,9/12/2017,1086.47,0,1,0,1,0,0,0,0,0,6.833815889,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,55,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,803,0,1,0
8441,1976554,10,Kuld?gas rajona tiesa,161070,12/29/2016,4/4/2017,465.99,1,0,0,1,0,0,0,0,0,3.154068872,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,1,0
8442,1968545,30,Valmieras rajona tiesa,71058,12/7/2016,3/24/2017,1835.88,1,0,0,1,0,0,0,0,0,3.515472597,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,59,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,249,0,1,0
8443,1592509,279,R?gas pils?tas P?rdaugavas tiesa,270975,1/31/2017,4/25/2017,22349.95,3,0,0,1,2,3,0,0,0,2.759810263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,42,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1250,0,3,0
8444,2034098,4,Bauskas rajona tiesa,270157,6/2/2017,11/16/2017,733,1,0,0,1,0,0,0,0,0,5.486765642,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0,1,0
8445,2011025,22,Daugavpils tiesa,240961,4/3/2017,7/20/2017,819.96,0,1,0,1,0,0,0,0,0,3.548327481,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,863,0,1,0
8446,1911592,38,Talsu rajona tiesa,240462,6/21/2016,1/4/2017,34912.56,2,0,0,1,1,0,0,0,0,6.472412165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,55,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,192,0,2,0
8447,1878945,26,R?gas pils?tas Latgales priekšpils?tas tiesa,60178,3/23/2016,4/13/2017,3080.4,1,0,0,1,2,1,0,0,0,12.68198526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,39,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1629,0,1,0
8448,1929462,273,R?gas rajona tiesa J?rmalas tiesu nams,240772,8/15/2016,5/29/2017,531.42,1,0,0,1,4,1,0,0,0,9.429351732,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,45,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,625,0,1,0
8449,1946061,26,R?gas pils?tas Latgales priekšpils?tas tiesa,260463,10/3/2016,4/25/2017,19.28,1,0,0,1,0,0,0,0,0,6.702396353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,54,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1629,0,1,0
8450,1966052,7,Gulbenes rajona tiesa,130374,3/16/2017,6/14/2017,3801.95,0,1,0,1,0,0,0,0,0,2.956939568,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,1,0
